cycle,query_index,query,aurora_time_all,aurora_acc_all,aurora_time_mean,aurora_acc_mean,raw_time_mean,raw_acc_mean,raw_prec,raw_rec,raw_f1,aurora_prec_mean,aurora_rec_mean,aurora_f1_mean
1,10,"{
    ""q"": 	""Please suggest my next term schedule to finish the CS minor (12-credit cap)."",
    ""user_id"": 6304012
}",[27.27609658241272],[0.9218883514404297],27.27609658241272,0.9218883514404297,15.316351890563965,0.7110936641693115,0.0,0.0,0.0,1.0,1.0,1.0
1,11,"{
    ""q"": 	""If I can only take 6 credits next term, what should I enroll in to progress on the CS minor?"",
    ""user_id"": 6304012
}",[11.68500566482544],[0.9865184426307678],11.68500566482544,0.9865184426307678,34.65594935417175,0.7045248746871948,0.0,0.0,0.0,1.0,1.0,1.0
1,12,"{
    ""q"": 	""Recommend electives that match human–computer interaction interests once I finish the required minor cores."",
    ""user_id"": 6304012
}",[14.247552156448364],[0.9120219945907593],14.247552156448364,0.9120219945907593,23.872568130493164,0.4921947717666626,0.0,0.0,0.0,1.0,1.0,1.0
1,13,"{
    ""q"": 	""I need to take only 1 course for Summer… which one do you recommend?"",
    ""user_id"": 6304012
}",[14.17941427230835],[0.9207673072814941],14.17941427230835,0.9207673072814941,22.87827754020691,0.6726745963096619,0.0,0.0,0.0,0.3333333333333333,1.0,0.5
1,14,"{
    ""q"": 	""Are there any required prerequisite courses I should be planning to take for my minor?"",
    ""user_id"": 6304012
}",[18.02506136894226],[0.9126205444335938],18.02506136894226,0.9126205444335938,21.27614998817444,0.6483322978019714,0.0,0.0,0.0,0.5,0.6666666666666666,0.5714285714285715
1,15,"{
    ""q"": 	""Which classes do I need to take for this major?"",
    ""user_id"": 6304012
}",[17.652174949645996],[0.7414286136627197],17.652174949645996,0.7414286136627197,21.731300592422485,0.6735710501670837,0.0,0.0,0.0,0.6666666666666666,0.5,0.5714285714285715
1,16,"{
    ""q"": 	""What classes should I take if I want to focus on Machine Learning?"",
    ""user_id"": 6304012
}",[22.480188608169556],[0.9236294031143188],22.480188608169556,0.9236294031143188,21.972448587417603,0.8332911133766174,0.0,0.0,0.0,0.5,0.2,0.28571428571428575
1,17,"{
    ""q"": 	""What can I do if a class is difficult?"" ,
    ""user_id"": 6304012
}",[4.845806837081909],[1.0],4.845806837081909,1.0,20.621397495269775,0.28648340702056885,1.0,1.0,1.0,1.0,1.0,1.0
1,18,"{
    ""q"": 	""How do I change, add, or remove a major or minor?"",
    ""user_id"": 6304012
}",[5.007225751876831],[1.0],5.007225751876831,1.0,20.827864408493042,0.33496731519699097,1.0,1.0,1.0,1.0,1.0,1.0
1,19,"{
    ""q"": 	""Which extracurricular computer-science clubs can I join on campus?"",
    ""user_id"": 6304012
}",[4.760188579559326],[1.0],4.760188579559326,1.0,20.501639366149902,0.24146783351898193,1.0,1.0,1.0,1.0,1.0,1.0
2,0,"{
    ""q"":	""What courses should I take next semester to stay on track for my CS-BS degree (max 15 credits)?"",
    ""user_id"" : 6362138
}",[54.78308296203613],[0.9299755096435547],54.78308296203613,0.9299755096435547,19.742252111434937,0.8339271545410156,0.0,0.0,0.0,0.5,0.6,0.5454545454545454
2,1,"{
    ""q"":	""Plan the rest of my CS-BS degree so I can graduate on time."",
    ""user_id"" : 6362138
}",[55.070069313049316],[0.9449614882469177],55.070069313049316,0.9449614882469177,20.95179581642151,0.708016574382782,0.0,0.0,0.0,1.0,1.0,1.0
2,2,"{
    ""q"":	""I’d like an AI-oriented schedule for next Fall, max 12 credits. What should I take?"",
    ""user_id"" : 6362138
}",[35.05875611305237],[0.9141643047332764],35.05875611305237,0.9141643047332764,20.680618286132812,0.6099267601966858,0.0,0.0,0.0,0.4,0.4,0.4000000000000001
2,3,"{
    ""q"":	""Suggest five courses for Spring that move me closest to graduation."",
    ""user_id"" : 6362138
}",[53.70224142074585],[0.9576813578605652],53.70224142074585,0.9576813578605652,22.262685298919678,0.7385113835334778,0.0,0.0,0.0,1.0,0.8,0.888888888888889
2,4,"{
    ""q"":	""Plan my final academic year so I can graduate next Summer 2026."",
    ""user_id"" : 6362138
}",[36.97257852554321],[0.8892996311187744],36.97257852554321,0.8892996311187744,20.194535493850708,0.5336158275604248,0.0,0.0,0.0,1.0,1.0,1.0
2,5,"{
    ""q"": 	""Aurora, can you build a balanced 9-credit schedule for next semester?"",
    ""user_id"": 6362138
}",[34.44881725311279],[0.9033392071723938],34.44881725311279,0.9033392071723938,20.645418643951416,0.5835670232772827,0.0,0.0,0.0,0.75,0.75,0.75
2,6,"{
    ""q"": 	""Are there any courses I can take that will help me fulfill two areas at once (“double dip”)?"",
    ""user_id"": 6362138
}",[26.63367199897766],[0.975208580493927],26.63367199897766,0.975208580493927,21.951449394226074,0.5711698532104492,0.0,0.0,0.0,1.0,1.0,1.0
2,7,"{
    ""q"": 	""I am feeling overwhelmed by courses and it's affecting my mental health. What are my options and resources now and how can I build a more balanced schedule next semester?"",
    ""user_id"": 6362138
}",[51.53893542289734],[0.9299588203430176],51.53893542289734,0.9299588203430176,20.932034254074097,0.6014978289604187,0.0,0.0,0.0,0.5714285714285714,0.8,0.6666666666666666
2,8,"{
    ""q"": 	""Which classes do I need to take for this major?"",
    ""user_id"": 6362138
}",[105.4230546951294],[0.9894036650657654],105.4230546951294,0.9894036650657654,19.722151041030884,0.7501431703567505,0.0,0.0,0.0,0.3888888888888889,1.0,0.56
2,9,"{
    ""q"": 	""What classes should I take if I want to focus on Software Engineering?"",
    ""user_id"": 6362138
}",[59.133636236190796],[0.9643029570579529],59.133636236190796,0.9643029570579529,22.51666259765625,0.824713945388794,0.0,0.0,0.0,0.5714285714285714,0.8,0.6666666666666666
2,10,"{
    ""q"": 	""Please suggest my next term schedule to finish the CS minor (12-credit cap)."",
    ""user_id"": 6304012
}",[33.14808106422424],[0.9218883514404297],33.14808106422424,0.9218883514404297,20.545544862747192,0.6316933631896973,0.0,0.0,0.0,1.0,1.0,1.0
2,11,"{
    ""q"": 	""If I can only take 6 credits next term, what should I enroll in to progress on the CS minor?"",
    ""user_id"": 6304012
}",[12.610984325408936],[0.9865184426307678],12.610984325408936,0.9865184426307678,19.237748861312866,0.7045248746871948,0.0,0.0,0.0,1.0,1.0,1.0
2,12,"{
    ""q"": 	""Recommend electives that match human–computer interaction interests once I finish the required minor cores."",
    ""user_id"": 6304012
}",[12.454030275344849],[0.9120219945907593],12.454030275344849,0.9120219945907593,20.86498999595642,0.5160911083221436,0.0,0.0,0.0,1.0,1.0,1.0
2,13,"{
    ""q"": 	""I need to take only 1 course for Summer… which one do you recommend?"",
    ""user_id"": 6304012
}",[14.043081283569336],[0.9207673072814941],14.043081283569336,0.9207673072814941,22.846882104873657,0.6726745963096619,0.0,0.0,0.0,0.3333333333333333,1.0,0.5
2,14,"{
    ""q"": 	""Are there any required prerequisite courses I should be planning to take for my minor?"",
    ""user_id"": 6304012
}",[17.703441381454468],[0.9126205444335938],17.703441381454468,0.9126205444335938,20.94634985923767,0.3811523914337158,0.0,0.0,0.0,0.5,0.6666666666666666,0.5714285714285715
2,15,"{
    ""q"": 	""Which classes do I need to take for this major?"",
    ""user_id"": 6304012
}",[18.15783452987671],[0.7414286136627197],18.15783452987671,0.7414286136627197,21.439636707305908,0.7547221183776855,0.0,0.0,0.0,0.6666666666666666,0.5,0.5714285714285715
2,16,"{
    ""q"": 	""What classes should I take if I want to focus on Machine Learning?"",
    ""user_id"": 6304012
}",[21.36614751815796],[0.9236294031143188],21.36614751815796,0.9236294031143188,21.10016965866089,0.8315608501434326,0.0,0.0,0.0,0.5,0.2,0.28571428571428575
2,17,"{
    ""q"": 	""What can I do if a class is difficult?"" ,
    ""user_id"": 6304012
}",[5.729415416717529],[1.0],5.729415416717529,1.0,36.01612663269043,0.25954705476760864,1.0,1.0,1.0,1.0,1.0,1.0
2,18,"{
    ""q"": 	""How do I change, add, or remove a major or minor?"",
    ""user_id"": 6304012
}",[6.0550923347473145],[1.0],6.0550923347473145,1.0,20.45845365524292,0.33496731519699097,1.0,1.0,1.0,1.0,1.0,1.0
2,19,"{
    ""q"": 	""Which extracurricular computer-science clubs can I join on campus?"",
    ""user_id"": 6304012
}",[5.544297218322754],[1.0],5.544297218322754,1.0,19.65455913543701,0.2616264820098877,1.0,1.0,1.0,1.0,1.0,1.0
3,0,"{
    ""q"":	""What courses should I take next semester to stay on track for my CS-BS degree (max 15 credits)?"",
    ""user_id"" : 6362138
}",[61.96989393234253],[0.9299755096435547],61.96989393234253,0.9299755096435547,22.029115200042725,0.8361164331436157,0.0,0.0,0.0,0.5,0.6,0.5454545454545454
3,1,"{
    ""q"":	""Plan the rest of my CS-BS degree so I can graduate on time."",
    ""user_id"" : 6362138
}",[60.035155057907104],[0.9449614882469177],60.035155057907104,0.9449614882469177,20.932830572128296,0.5985297560691833,0.0,0.0,0.0,1.0,1.0,1.0
3,2,"{
    ""q"":	""I’d like an AI-oriented schedule for next Fall, max 12 credits. What should I take?"",
    ""user_id"" : 6362138
}",[33.42096281051636],[0.9141643047332764],33.42096281051636,0.9141643047332764,19.681182861328125,0.8202585577964783,0.0,0.0,0.0,0.4,0.4,0.4000000000000001
3,3,"{
    ""q"":	""Suggest five courses for Spring that move me closest to graduation."",
    ""user_id"" : 6362138
}",[34.84952759742737],[0.9576813578605652],34.84952759742737,0.9576813578605652,19.455480575561523,0.7323590517044067,0.0,0.0,0.0,1.0,0.8,0.888888888888889
3,4,"{
    ""q"":	""Plan my final academic year so I can graduate next Summer 2026."",
    ""user_id"" : 6362138
}",[46.59156346321106],[0.8892996311187744],46.59156346321106,0.8892996311187744,23.656635284423828,0.5526556968688965,0.0,0.0,0.0,1.0,1.0,1.0
3,5,"{
    ""q"": 	""Aurora, can you build a balanced 9-credit schedule for next semester?"",
    ""user_id"": 6362138
}",[36.21477961540222],[0.9033392071723938],36.21477961540222,0.9033392071723938,19.801820993423462,0.5835670232772827,0.0,0.0,0.0,0.75,0.75,0.75
3,6,"{
    ""q"": 	""Are there any courses I can take that will help me fulfill two areas at once (“double dip”)?"",
    ""user_id"": 6362138
}",[24.949905395507812],[0.975208580493927],24.949905395507812,0.975208580493927,22.264040231704712,0.5588499307632446,0.0,0.0,0.0,1.0,1.0,1.0
3,7,"{
    ""q"": 	""I am feeling overwhelmed by courses and it's affecting my mental health. What are my options and resources now and how can I build a more balanced schedule next semester?"",
    ""user_id"": 6362138
}",[61.81660985946655],[0.9299588203430176],61.81660985946655,0.9299588203430176,23.49867033958435,0.5407012104988098,0.0,0.0,0.0,0.5714285714285714,0.8,0.6666666666666666
3,8,"{
    ""q"": 	""Which classes do I need to take for this major?"",
    ""user_id"": 6362138
}",[121.04706072807312],[0.9894036650657654],121.04706072807312,0.9894036650657654,23.96191644668579,0.7501431703567505,0.0,0.0,0.0,0.3888888888888889,1.0,0.56
3,9,"{
    ""q"": 	""What classes should I take if I want to focus on Software Engineering?"",
    ""user_id"": 6362138
}",[56.02521753311157],[0.9643029570579529],56.02521753311157,0.9643029570579529,22.366979837417603,0.824713945388794,0.0,0.0,0.0,0.5714285714285714,0.8,0.6666666666666666
3,10,"{
    ""q"": 	""Please suggest my next term schedule to finish the CS minor (12-credit cap)."",
    ""user_id"": 6304012
}",[38.70215702056885],[0.9218883514404297],38.70215702056885,0.9218883514404297,21.98000478744507,0.705498218536377,0.0,0.0,0.0,1.0,1.0,1.0
3,11,"{
    ""q"": 	""If I can only take 6 credits next term, what should I enroll in to progress on the CS minor?"",
    ""user_id"": 6304012
}",[13.439800262451172],[0.9865184426307678],13.439800262451172,0.9865184426307678,19.947012186050415,0.7167189121246338,0.0,0.0,0.0,1.0,1.0,1.0
3,12,"{
    ""q"": 	""Recommend electives that match human–computer interaction interests once I finish the required minor cores."",
    ""user_id"": 6304012
}",[12.674690008163452],[0.9120219945907593],12.674690008163452,0.9120219945907593,22.298768281936646,0.5160911083221436,0.0,0.0,0.0,1.0,1.0,1.0
3,13,"{
    ""q"": 	""I need to take only 1 course for Summer… which one do you recommend?"",
    ""user_id"": 6304012
}",[13.999748945236206],[0.9207673072814941],13.999748945236206,0.9207673072814941,23.054028272628784,0.6810065507888794,0.0,0.0,0.0,0.3333333333333333,1.0,0.5
3,14,"{
    ""q"": 	""Are there any required prerequisite courses I should be planning to take for my minor?"",
    ""user_id"": 6304012
}",[19.24626398086548],[0.9126205444335938],19.24626398086548,0.9126205444335938,21.520376205444336,0.6483322978019714,0.0,0.0,0.0,0.5,0.6666666666666666,0.5714285714285715
3,15,"{
    ""q"": 	""Which classes do I need to take for this major?"",
    ""user_id"": 6304012
}",[20.701741695404053],[0.7414286136627197],20.701741695404053,0.7414286136627197,24.21076273918152,0.6509703993797302,0.0,0.0,0.0,0.6666666666666666,0.5,0.5714285714285715
3,16,"{
    ""q"": 	""What classes should I take if I want to focus on Machine Learning?"",
    ""user_id"": 6304012
}",[24.799187421798706],[0.9236294031143188],24.799187421798706,0.9236294031143188,23.174307107925415,0.832504391670227,0.0,0.0,0.0,0.5,0.2,0.28571428571428575
3,17,"{
    ""q"": 	""What can I do if a class is difficult?"" ,
    ""user_id"": 6304012
}",[5.859137296676636],[1.0],5.859137296676636,1.0,20.768515825271606,0.2591809928417206,1.0,1.0,1.0,1.0,1.0,1.0
3,18,"{
    ""q"": 	""How do I change, add, or remove a major or minor?"",
    ""user_id"": 6304012
}",[5.306291103363037],[1.0],5.306291103363037,1.0,19.135103464126587,0.33496731519699097,1.0,1.0,1.0,1.0,1.0,1.0
3,19,"{
    ""q"": 	""Which extracurricular computer-science clubs can I join on campus?"",
    ""user_id"": 6304012
}",[5.590970993041992],[1.0],5.590970993041992,1.0,21.99669361114502,0.2616264820098877,1.0,1.0,1.0,1.0,1.0,1.0
4,0,"{
    ""q"":	""What courses should I take next semester to stay on track for my CS-BS degree (max 15 credits)?"",
    ""user_id"" : 6362138
}",[64.31234765052795],[0.9299755096435547],64.31234765052795,0.9299755096435547,22.00332236289978,0.8339271545410156,0.0,0.0,0.0,0.5,0.6,0.5454545454545454
4,1,"{
    ""q"":	""Plan the rest of my CS-BS degree so I can graduate on time."",
    ""user_id"" : 6362138
}",[56.470210790634155],[0.9449614882469177],56.470210790634155,0.9449614882469177,19.782652139663696,0.5985297560691833,0.0,0.0,0.0,1.0,1.0,1.0
4,2,"{
    ""q"":	""I’d like an AI-oriented schedule for next Fall, max 12 credits. What should I take?"",
    ""user_id"" : 6362138
}",[32.43592381477356],[0.9141643047332764],32.43592381477356,0.9141643047332764,19.327495336532593,0.7259329557418823,0.0,0.0,0.0,0.4,0.4,0.4000000000000001
4,3,"{
    ""q"":	""Suggest five courses for Spring that move me closest to graduation."",
    ""user_id"" : 6362138
}",[38.21289086341858],[0.9576813578605652],38.21289086341858,0.9576813578605652,19.811180591583252,0.662117063999176,0.0,0.0,0.0,1.0,0.8,0.888888888888889
4,4,"{
    ""q"":	""Plan my final academic year so I can graduate next Summer 2026."",
    ""user_id"" : 6362138
}",[42.448835134506226],[0.8892996311187744],42.448835134506226,0.8892996311187744,21.666464805603027,0.49852579832077026,0.0,0.0,0.0,1.0,1.0,1.0
4,5,"{
    ""q"": 	""Aurora, can you build a balanced 9-credit schedule for next semester?"",
    ""user_id"": 6362138
}",[34.02950072288513],[0.9033392071723938],34.02950072288513,0.9033392071723938,20.211206436157227,0.5835670232772827,0.0,0.0,0.0,0.75,0.75,0.75
4,6,"{
    ""q"": 	""Are there any courses I can take that will help me fulfill two areas at once (“double dip”)?"",
    ""user_id"": 6362138
}",[20.878291606903076],[0.975208580493927],20.878291606903076,0.975208580493927,20.020368576049805,0.47436007857322693,0.0,0.0,0.0,1.0,1.0,1.0
4,7,"{
    ""q"": 	""I am feeling overwhelmed by courses and it's affecting my mental health. What are my options and resources now and how can I build a more balanced schedule next semester?"",
    ""user_id"": 6362138
}",[55.49602746963501],[0.9299588203430176],55.49602746963501,0.9299588203430176,23.572781324386597,0.5442092418670654,0.0,0.0,0.0,0.5714285714285714,0.8,0.6666666666666666
4,8,"{
    ""q"": 	""Which classes do I need to take for this major?"",
    ""user_id"": 6362138
}",[102.46176719665527],[0.9894036650657654],102.46176719665527,0.9894036650657654,19.409982919692993,0.7470365166664124,0.0,0.0,0.0,0.3888888888888889,1.0,0.56
4,9,"{
    ""q"": 	""What classes should I take if I want to focus on Software Engineering?"",
    ""user_id"": 6362138
}",[45.556761503219604],[0.9643029570579529],45.556761503219604,0.9643029570579529,19.41569209098816,0.8180835843086243,0.0,0.0,0.0,0.5714285714285714,0.8,0.6666666666666666
4,10,"{
    ""q"": 	""Please suggest my next term schedule to finish the CS minor (12-credit cap)."",
    ""user_id"": 6304012
}",[41.44665861129761],[0.9218883514404297],41.44665861129761,0.9218883514404297,22.66601014137268,0.667724609375,0.0,0.0,0.0,1.0,1.0,1.0
4,11,"{
    ""q"": 	""If I can only take 6 credits next term, what should I enroll in to progress on the CS minor?"",
    ""user_id"": 6304012
}",[15.816541910171509],[0.9865184426307678],15.816541910171509,0.9865184426307678,22.05306363105774,0.750147819519043,0.0,0.0,0.0,1.0,1.0,1.0
4,12,"{
    ""q"": 	""Recommend electives that match human–computer interaction interests once I finish the required minor cores."",
    ""user_id"": 6304012
}",[12.131521463394165],[0.9120219945907593],12.131521463394165,0.9120219945907593,20.304598331451416,0.4921947717666626,0.0,0.0,0.0,1.0,1.0,1.0
4,13,"{
    ""q"": 	""I need to take only 1 course for Summer… which one do you recommend?"",
    ""user_id"": 6304012
}",[11.022384881973267],[0.9207673072814941],11.022384881973267,0.9207673072814941,19.371617317199707,0.6947595477104187,0.0,0.0,0.0,0.3333333333333333,1.0,0.5
4,14,"{
    ""q"": 	""Are there any required prerequisite courses I should be planning to take for my minor?"",
    ""user_id"": 6304012
}",[17.59940195083618],[0.9126205444335938],17.59940195083618,0.9126205444335938,20.700637340545654,0.6483322978019714,0.0,0.0,0.0,0.5,0.6666666666666666,0.5714285714285715
4,15,"{
    ""q"": 	""Which classes do I need to take for this major?"",
    ""user_id"": 6304012
}",[17.09098792076111],[0.7414286136627197],17.09098792076111,0.7414286136627197,20.295007705688477,0.7611764073371887,0.0,0.0,0.0,0.6666666666666666,0.5,0.5714285714285715
4,16,"{
    ""q"": 	""What classes should I take if I want to focus on Machine Learning?"",
    ""user_id"": 6304012
}",[23.45747995376587],[0.9236294031143188],23.45747995376587,0.9236294031143188,22.596251964569092,0.8324873447418213,0.0,0.0,0.0,0.5,0.2,0.28571428571428575
4,17,"{
    ""q"": 	""What can I do if a class is difficult?"" ,
    ""user_id"": 6304012
}",[5.245972394943237],[1.0],5.245972394943237,1.0,20.014024019241333,0.2628949284553528,1.0,1.0,1.0,1.0,1.0,1.0
4,18,"{
    ""q"": 	""How do I change, add, or remove a major or minor?"",
    ""user_id"": 6304012
}",[6.25985312461853],[1.0],6.25985312461853,1.0,21.837291955947876,0.33496731519699097,1.0,1.0,1.0,1.0,1.0,1.0
4,19,"{
    ""q"": 	""Which extracurricular computer-science clubs can I join on campus?"",
    ""user_id"": 6304012
}",[5.523120164871216],[1.0],5.523120164871216,1.0,21.945234298706055,0.24913856387138367,1.0,1.0,1.0,1.0,1.0,1.0
5,0,"{
    ""q"":	""What courses should I take next semester to stay on track for my CS-BS degree (max 15 credits)?"",
    ""user_id"" : 6362138
}",[69.02328395843506],[0.9299755096435547],69.02328395843506,0.9299755096435547,23.666274070739746,0.8339271545410156,0.0,0.0,0.0,0.5,0.6,0.5454545454545454
5,1,"{
    ""q"":	""Plan the rest of my CS-BS degree so I can graduate on time."",
    ""user_id"" : 6362138
}",[71.27321672439575],[0.9449614882469177],71.27321672439575,0.9449614882469177,22.90919828414917,0.6034483313560486,0.0,0.0,0.0,1.0,1.0,1.0
5,2,"{
    ""q"":	""I’d like an AI-oriented schedule for next Fall, max 12 credits. What should I take?"",
    ""user_id"" : 6362138
}",[48.279396533966064],[0.9141643047332764],48.279396533966064,0.9141643047332764,19.42863392829895,0.7321444749832153,0.0,0.0,0.0,0.4,0.4,0.4000000000000001
5,3,"{
    ""q"":	""Suggest five courses for Spring that move me closest to graduation."",
    ""user_id"" : 6362138
}",[37.528635025024414],[0.9576813578605652],37.528635025024414,0.9576813578605652,19.939960956573486,0.6538476943969727,0.0,0.0,0.0,1.0,0.8,0.888888888888889
5,4,"{
    ""q"":	""Plan my final academic year so I can graduate next Summer 2026."",
    ""user_id"" : 6362138
}",[45.393516063690186],[0.8892996311187744],45.393516063690186,0.8892996311187744,24.623250484466553,0.5336158275604248,0.0,0.0,0.0,1.0,1.0,1.0
5,5,"{
    ""q"": 	""Aurora, can you build a balanced 9-credit schedule for next semester?"",
    ""user_id"": 6362138
}",[34.47268104553223],[0.9033392071723938],34.47268104553223,0.9033392071723938,21.35634708404541,0.5835670232772827,0.0,0.0,0.0,0.75,0.75,0.75
5,6,"{
    ""q"": 	""Are there any courses I can take that will help me fulfill two areas at once (“double dip”)?"",
    ""user_id"": 6362138
}",[22.792094707489014],[0.975208580493927],22.792094707489014,0.975208580493927,20.55542016029358,0.5682594776153564,0.0,0.0,0.0,1.0,1.0,1.0
5,7,"{
    ""q"": 	""I am feeling overwhelmed by courses and it's affecting my mental health. What are my options and resources now and how can I build a more balanced schedule next semester?"",
    ""user_id"": 6362138
}",[52.403006076812744],[0.9299588203430176],52.403006076812744,0.9299588203430176,22.49497628211975,0.5407482981681824,0.0,0.0,0.0,0.5714285714285714,0.8,0.6666666666666666
5,8,"{
    ""q"": 	""Which classes do I need to take for this major?"",
    ""user_id"": 6362138
}",[126.15297055244446],[0.9894036650657654],126.15297055244446,0.9894036650657654,24.910879611968994,0.7512356042861938,0.0,0.0,0.0,0.3888888888888889,1.0,0.56
5,9,"{
    ""q"": 	""What classes should I take if I want to focus on Software Engineering?"",
    ""user_id"": 6362138
}",[50.040300369262695],[0.9643029570579529],50.040300369262695,0.9643029570579529,20.50542187690735,0.824713945388794,0.0,0.0,0.0,0.5714285714285714,0.8,0.6666666666666666
5,10,"{
    ""q"": 	""Please suggest my next term schedule to finish the CS minor (12-credit cap)."",
    ""user_id"": 6304012
}",[34.34569191932678],[0.9218883514404297],34.34569191932678,0.9218883514404297,20.638693809509277,0.667724609375,0.0,0.0,0.0,1.0,1.0,1.0
5,11,"{
    ""q"": 	""If I can only take 6 credits next term, what should I enroll in to progress on the CS minor?"",
    ""user_id"": 6304012
}",[15.65690803527832],[0.9865184426307678],15.65690803527832,0.9865184426307678,23.78921890258789,0.7415001392364502,0.0,0.0,0.0,1.0,1.0,1.0
5,12,"{
    ""q"": 	""Recommend electives that match human–computer interaction interests once I finish the required minor cores."",
    ""user_id"": 6304012
}",[12.116414070129395],[0.9120219945907593],12.116414070129395,0.9120219945907593,21.803750038146973,0.5203589200973511,0.0,0.0,0.0,1.0,1.0,1.0
5,13,"{
    ""q"": 	""I need to take only 1 course for Summer… which one do you recommend?"",
    ""user_id"": 6304012
}",[14.240718603134155],[0.9207673072814941],14.240718603134155,0.9207673072814941,23.01517367362976,0.6737934350967407,0.0,0.0,0.0,0.3333333333333333,1.0,0.5
5,14,"{
    ""q"": 	""Are there any required prerequisite courses I should be planning to take for my minor?"",
    ""user_id"": 6304012
}",[17.63007164001465],[0.9126205444335938],17.63007164001465,0.9126205444335938,21.148552656173706,0.6483322978019714,0.0,0.0,0.0,0.5,0.6666666666666666,0.5714285714285715
5,15,"{
    ""q"": 	""Which classes do I need to take for this major?"",
    ""user_id"": 6304012
}",[32.06115961074829],[0.7414286136627197],32.06115961074829,0.7414286136627197,22.812010765075684,0.7611764073371887,0.0,0.0,0.0,0.6666666666666666,0.5,0.5714285714285715
5,16,"{
    ""q"": 	""What classes should I take if I want to focus on Machine Learning?"",
    ""user_id"": 6304012
}",[23.4893159866333],[0.9236294031143188],23.4893159866333,0.9236294031143188,22.89470672607422,0.8934360146522522,0.0,0.0,0.0,0.5,0.2,0.28571428571428575
5,17,"{
    ""q"": 	""What can I do if a class is difficult?"" ,
    ""user_id"": 6304012
}",[5.986570596694946],[1.0],5.986570596694946,1.0,21.19179654121399,0.28648340702056885,1.0,1.0,1.0,1.0,1.0,1.0
5,18,"{
    ""q"": 	""How do I change, add, or remove a major or minor?"",
    ""user_id"": 6304012
}",[6.182862043380737],[1.0],6.182862043380737,1.0,23.25868535041809,0.38180410861968994,1.0,1.0,1.0,1.0,1.0,1.0
5,19,"{
    ""q"": 	""Which extracurricular computer-science clubs can I join on campus?"",
    ""user_id"": 6304012
}",[16.57809591293335],[1.0],16.57809591293335,1.0,21.67991280555725,0.2595440745353699,1.0,1.0,1.0,1.0,1.0,1.0
